PLAYER_ID,FIRST_NAME,LAST_NAME,NATIONALITY,DOB,TEAM_ID,JERSEY_NUMBER,POSITION,HEIGHT,WEIGHT,FOOT
ply353,Vitaliy,Buyalskyi,Ukraine,06/01/1993,11,29,Midfielder,170,61,R
ply354,Samba,Diallo,Senegal,05/01/2003,11,,Midfielder,163,,L
ply355,Denys,Garmash,Ukraine,19/04/1990,11,19,Midfielder,186,72,R
ply356,Mohammed,Kadiri,Ghana,07/03/1996,11,,Midfielder,186,75,R
ply357,Oleksandr,Karavayev,Ukraine,02/06/1992,11,20,Midfielder,175,71,R
ply358,Justin,Lonwijk,Netherlands,21/12/1999,11,22,Midfielder,189,,R
ply359,Yaroslav,Nadolskyi,Ukraine,01/03/2001,11,,Midfielder,179,72,L
ply360,Mykola,Shaparenko,Ukraine,04/10/1998,11,10,Midfielder,178,72,R
ply361,Volodymyr,Shepelyev,Ukraine,01/06/1997,11,8,Midfielder,184,73,R
ply362,Sergiy,Sydorchuk,Ukraine,02/05/1991,11,5,Midfielder,189,80,R
ply363,Anton,Tsarenko,Ukraine,17/06/2004,11,37,Midfielder,162,58,
ply364,Viktor,Tsygankov,Ukraine,15/11/1997,11,15,Midfielder,178,72,L
ply365,Oleksandr,Yatsyk,Ukraine,03/01/2003,11,14,Midfielder,182,70,
ply366,,Benito,Nigeria,07/09/1998,11,,Forward,179,80,R
ply367,Artem,Besedin,Ukraine,31/03/1996,11,41,Forward,185,76,R
ply368,Vladyslav,Kabaev,Ukraine,01/09/1995,11,7,Forward,176,63,R
ply369,Vladyslav,Kulach,Ukraine,07/05/1993,11,28,Forward,178,74,R
ply370,Kaheem,Parris,Jamaica,06/01/2000,11,9,Forward,184,,L
ply371,Vladyslav,Supryaga,Ukraine,15/02/2000,11,17,Forward,185,75,R
ply372,Vladyslav,Vanat,Ukraine,04/01/2002,11,11,Forward,182,69,L
ply373,Arnau,Tenas,Spain,30/05/2001,,1,Goalkeeper,185,85,R
ply374,Iñaki,Peña,Spain,02/03/1999,12,26,Goalkeeper,184,78,R
ply375,Marc-André ter,Stegen,Germany,30/04/1992,12,1,Goalkeeper,187,85,R
ply376,Álex,Baldé,Spain,18/10/2003,12,28,Defender,175,69,L
ply377,Ronald,Araújo,Uruguay,07/03/1999,12,4,Defender,188,79,R
ply378,Andreas,Christensen,Denmark,10/04/1996,12,15,Defender,187,78,R
ply379,Eric,García,Spain,09/01/2001,12,24,Defender,182,76,R
ply380,Héctor,Bellerín,Spain,19/03/1995,12,2,Defender,177,74,R
ply381,Jordi,Alba,Spain,21/03/1989,12,18,Defender,170,68,L
ply382,Jules,Koundé,France,12/11/1998,12,23,Defender,178,70,R
ply383,Marcos,Alonso,Spain,28/12/1990,12,17,Defender,188,85,L
ply384,,Piqué,Spain,02/02/1987,12,3,Defender,194,85,R
ply385,,Busquets,Spain,16/07/1988,12,5,Midfielder,189,76,R
ply386,Frenkie de,Jong,Netherlands,12/05/1997,12,21,Midfielder,180,74,R
ply387,,Gavi,Spain,05/08/2004,12,30,Midfielder,173,68,R
ply388,Franck,Kessié,Ivory Coast,19/12/1996,12,19,Midfielder,183,76,R
ply389,Marc,Casadó,Spain,14/09/2003,12,29,Midfielder,172,66,R
ply390,Pablo,Torre,Spain,03/04/2003,,18,Midfielder,173,63,R
ply391,,Pedri,Spain,25/11/2002,12,8,Midfielder,174,60,R
ply392,Sergi,Roberto,Spain,07/02/1992,12,20,Midfielder,178,68,R
ply393,Ousmane,Dembélé,France,15/05/1997,12,7,Forward,178,67,
ply394,Memphis,Depay,Netherlands,13/02/1994,12,14,Forward,176,78,R
ply395,Ansu,Fati,Spain,31/10/2002,12,10,Forward,178,66,R
ply396,Ferrán,Torres,Spain,29/02/2000,12,11,Forward,184,77,R
ply397,Ilias,Akhomach,Spain,16/04/2004,,30,Forward,175,70,L
ply398,Robert,Lewandowski,Poland,21/08/1988,12,9,Forward,185,81,R
ply399,,Raphinha,Brazil,14/12/1996,12,22,Forward,175,68,L
ply400,Iván,Torres,Spain,26/05/1978,12,,Fitness,,,
ply401,Cláudio,Ramos,Portugal,16/11/1991,13,14,Goalkeeper,183,83,R
ply402,Diogo,Costa,Portugal,19/09/1999,13,99,Goalkeeper,186,80,R
ply403,,Samuel,Brazil,29/03/1994,13,,Goalkeeper,188,80,R
ply404,David,Carmo,Portugal,19/07/1999,13,4,Defender,196,89,L
ply405,Fábio,Cardoso,Portugal,19/04/1994,13,2,Defender,187,79,R
ply406,,Hulk,Brazil,30/04/1999,13,75,Defender,179,75,L
ply407,João,Marcelo,Brazil,13/06/2000,,43,Defender,189,82,R
ply408,João,Mário,Portugal,03/01/2000,13,23,Defender,179,66,
ply409,João,Mendes,Portugal,13/04/2000,13,55,Defender,179,66,L
ply410,,Marcano,Spain,23/06/1987,13,5,Defender,189,79,L
ply411,,Pepe,Portugal,26/02/1983,13,3,Defender,187,81,R
ply412,Romain,Correia,Portugal,06/09/1999,13,44,Defender,187,78,R
ply413,Zaidu,Sanusi,Nigeria,13/06/1997,13,12,Defender,182,71,L
ply414,,Wendell,Brazil,20/07/1993,13,22,Defender,178,72,L
ply415,Wilson,Manafá,Portugal,23/07/1994,13,18,Defender,177,69,R
ply416,Zé,Pedro,Portugal,06/06/1997,13,97,Defender,187,75,R
ply417,André,Franco,Portugal,12/04/1998,13,20,Midfielder,177,70,L
ply418,Bernardo,Folha,Portugal,23/03/2002,,87,Midfielder,177,73,R
ply419,Bruno,Costa,Portugal,19/04/1997,13,28,Midfielder,174,65,R
ply420,Stephen,Eustáquio,Canada,21/12/1996,13,46,Midfielder,177,68,R
ply421,Marko,Grujić,Serbia,13/04/1996,13,16,Midfielder,191,86,R
ply422,,Otávio,Brazil,09/02/1995,13,25,Midfielder,172,71,R
ply423,,Pepê,Brazil,24/02/1997,13,11,Midfielder,175,68,R
ply424,Mateus,Uribe,Colombia,21/03/1991,13,8,Midfielder,182,76,R
ply425,,Evanilson,Brazil,06/10/1999,13,30,Forward,180,80,
ply426,Fernando,Andrade,Brazil,08/01/1993,13,38,Forward,182,79,R
ply427,Gabriel,Veron,Brazil,03/09/2002,13,7,Forward,176,75,R
ply428,,Galeno,Brazil,21/10/1997,13,13,Forward,179,65,R
ply429,Gonçalo,Borges,Portugal,29/03/2001,13,70,Forward,184,76,R
ply430,Danny,Loader,England,28/08/2000,13,19,Forward,182,74,R
ply431,Rodrigo,Conceição,Portugal,02/01/2000,13,17,Forward,175,65,R
ply432,Mehdi,Taremi,Iran,18/07/1992,13,9,Forward,187,82,R
ply433,Toni,Martínez,Spain,30/06/1997,13,29,Forward,187,84,R
ply434,Vedran,Runje,Croatia,10/02/1976,13,,Goalkeeping,184,85,R
ply435,Razak,Abalora,Ghana,04/09/1996,14,40,Goalkeeper,194,,R
ply436,Dumitru,Celeadnic,Moldova,23/04/1992,14,1,Goalkeeper,192,87,L
ply437,Roman,Dumenco,Moldova,30/07/2004,14,25,Goalkeeper,185,,
ply438,Maksim,Koval,Ukraine,09/12/1992,14,35,Goalkeeper,188,87,R
ply439,Serghei,Paşcenco,Moldova,18/12/1982,14,33,Goalkeeper,185,70,R
ply440,Serafim,Cojocari,Moldova,07/01/2001,14,19,Defender,180,,
ply441,Stefanos,Evangelou,Greece,12/05/1998,14,41,Defender,185,75,R
ply442,Adrian,Hatman,Moldova,05/01/2003,14,,Defender,,,
ply443,,Heron,Brazil,17/08/2000,14,4,Defender,186,,L
ply444,Danila,Ignatov,Moldova,19/06/2001,14,29,Defender,190,,
ply445,Keston,Julien,Trinidad & Tobago,26/10/1998,14,16,Defender,181,79,L
ply446,Gaby,Kiki,Cameroon,15/02/1995,14,15,Defender,194,81,R
ply447,Patrick,Kpozo,Ghana,15/07/1997,14,2,Defender,180,77,L
ply448,Stjepan,Radeljić,Bosnia-Herzegovina,05/09/1997,14,6,Defender,198,84,L
ply449,Renan,Guedes,Brazil,19/01/1998,14,42,Defender,177,69,R
ply450,Armel,Zohouri,Ivory Coast,05/04/2001,14,20,Defender,176,69,R
ply451,Edmund,Addo,Ghana,17/05/2000,14,21,Midfielder,178,76,R
ply452,Steve,Ambri,Guinea-Bissau,12/08/1997,14,70,Midfielder,178,71,L
ply453,Cédric,Badolo,Burkina Faso,04/11/1998,14,10,Midfielder,172,68,R
ply454,Giannis,Botos,Greece,20/12/2000,14,30,Midfielder,172,69,R
ply455,Mouhamed,Diop,Senegal,30/09/2000,,28,Midfielder,182,,R
ply456,Eugeniu,Gliga,Moldova,30/01/2001,14,24,Midfielder,171,,
ply457,Moussa,Kyabou,Mali,18/04/1998,14,18,Midfielder,180,,R
ply458,Regi,Lushkja,Albania,17/05/1996,14,22,Midfielder,184,,R
ply459,Abdoul,Moumouni,Niger,07/08/2002,14,12,Midfielder,185,77,
ply460,Charles,Petro,Malawi,08/02/2001,14,3,Midfielder,173,,R
ply461,Mudasiru,Salifu,Ghana,01/04/1997,14,17,Midfielder,177,,
ply462,Danil,Ankudinov,Kazakhstan,31/07/2003,14,23,Forward,188,,
ply463,Iyayi,Atiemwen,Nigeria,24/01/1996,14,80,Forward,180,76,R
ply464,Felipe,Vizeu,Brazil,12/03/1997,14,11,Forward,184,83,L
ply465,Abou,Ouattara,Burkina Faso,26/12/1999,14,7,Forward,177,70,R
ply466,,Pernambuco,Brazil,28/04/1998,14,28,Forward,187,77,L
ply467,Ibrahim,Rasheed,Nigeria,09/05/1999,14,61,Forward,186,,
ply468,Kay,Tejan,Netherlands,03/02/1997,14,9,Forward,180,,L
ply469,Nikolaos,Botis,Greece,31/03/2004,15,40,Goalkeeper,191,,
ply470,Alex,Cordaz,Italy,01/01/1983,15,21,Goalkeeper,188,83,R
ply471,Gabriel,Brazão,Brazil,05/10/2000,15,,Goalkeeper,192,75,R
ply472,Samir,Handanovič,Slovenia,14/07/1984,15,1,Goalkeeper,193,82,R
ply473,André,Onana,Cameroon,02/04/1996,15,24,Goalkeeper,190,93,R
ply474,Francesco,Acerbi,Italy,10/02/1988,15,15,Defender,192,90,L
ply475,Alessandro,Bastoni,Italy,13/04/1999,15,95,Defender,190,75,L
ply476,Raoul,Bellanova,Italy,17/05/2000,15,12,Defender,188,78,R
ply477,Danilo,D'Ambrosio,Italy,09/09/1988,15,33,Defender,180,75,R
ply478,,Dalbert,Brazil,08/09/1993,15,,Defender,182,70,L
ply479,Matteo,Darmian,Italy,02/12/1989,15,36,Defender,182,70,R
ply480,Stefan de,Vrij,Netherlands,05/02/1992,15,6,Defender,189,78,R
ply481,Federico,Dimarco,Italy,10/11/1997,15,32,Defender,175,75,L
ply482,Denzel,Dumfries,Netherlands,18/04/1996,15,2,Defender,189,81,R
ply483,Alessandro,Fontanarosa,Italy,07/02/2003,15,47,Defender,,,
ply484,Milan,Škriniar,Slovakia,11/02/1995,15,37,Defender,188,82,R
ply485,Mattia,Zanotti,Italy,11/01/2003,15,46,Defender,177,65,R
ply486,Kristjan,Asllani,Albania,09/03/2002,15,14,Midfielder,175,68,R
ply487,Nicolò,Barella,Italy,07/02/1997,15,23,Midfielder,172,68,R
ply488,Marcelo,Brozović,Croatia,16/11/1992,15,77,Midfielder,181,68,
ply489,Hakan,Çalhanoğlu,Turkey,08/02/1994,15,20,Midfielder,178,76,R
ply490,Valentin,Carboni,Italy,05/03/2005,15,45,Midfielder,,,L
ply491,Roberto,Gagliardini,Italy,07/04/1994,15,5,Midfielder,188,77,R
ply492,Jacopo,Gianelli,Italy,04/03/2001,15,,Midfielder,184,73,R
ply493,Robin,Gosens,Germany,05/07/1994,15,8,Midfielder,184,76,L
ply494,Henrikh,Mkhitaryan,Armenia,21/01/1989,15,22,Midfielder,178,75,
ply495,Aleksandar,Stanković,Serbia,03/08/2005,15,50,Midfielder,,,R
ply496,Joaquín,Correa,Argentina,13/08/1994,15,11,Forward,188,75,R
ply497,Edin,Džeko,Bosnia-Herzegovina,17/03/1986,15,9,Forward,193,80,R
ply498,Romelu,Lukaku,Belgium,13/05/1993,15,90,Forward,192,93,L
ply499,Lautaro,Martínez,Argentina,22/08/1997,15,10,Forward,174,72,R
ply500,Adriano,Bonaiuti,Italy,07/05/1967,15,,Goalkeeping,181,74,R
ply501,Giovanni,Garofani,Italy,20/10/2002,16,41,Goalkeeper,188,79,R
ply502,Mattia,Perin,Italy,10/11/1992,16,36,Goalkeeper,188,77,R
ply503,Carlo,Pinsoglio,Italy,16/03/1990,16,23,Goalkeeper,194,85,L
ply504,Wojciech,Szczęsny,Poland,18/04/1990,16,1,Goalkeeper,195,90,R
ply505,Alex,Sandro,Brazil,26/01/1991,16,12,Defender,180,80,L
ply506,Tommaso,Barbieri,Italy,26/08/2002,,26,Defender,181,,R
ply507,Leonardo,Bonucci,Italy,01/05/1987,16,19,Defender,190,85,R
ply508,,Bremer,Brazil,18/03/1997,16,3,Defender,188,82,R
ply509,Juan,Cuadrado,Colombia,26/05/1988,16,11,Defender,176,66,R
ply855,Papu,Gómez,Argentina,15/02/1988,26,24,Midfielder,167,68,R
ply856,Nemanja,Gudelj,Serbia,16/11/1991,26,6,Midfielder,187,81,R
ply857,,Isco,Spain,21/04/1992,26,22,Midfielder,176,79,R
ply858,Adnan,Januzaj,Belgium,05/02/1995,26,11,Midfielder,186,75,L
ply859,Joan,Jordán,Spain,06/07/1994,26,8,Midfielder,183,74,R
ply860,Nacho,Quintana,Spain,23/02/2001,26,43,Midfielder,178,75,R
ply861,Óliver,Torres,Spain,10/11/1994,26,21,Midfielder,175,68,R
ply862,Pedro,Ortiz,Spain,19/08/2000,,14,Midfielder,184,76,L
ply863,Ivan,Rakitić,Croatia,10/03/1988,26,10,Midfielder,184,78,R
ply864,Jesús,Corona,Mexico,06/01/1993,26,9,Forward,173,66,
ply865,Kasper,Dolberg,Denmark,06/10/1997,26,5,Forward,187,83,R
ply866,Youssef,En-Nesyri,Morocco,01/06/1997,26,15,Forward,188,73,L
ply867,Érik,Lamela,Argentina,04/03/1992,26,17,Forward,181,80,L
ply868,Rafa,Mir,Spain,18/06/1997,26,12,Forward,191,75,R
ply869,,Suso,Spain,19/11/1993,26,7,Forward,176,70,L
ply870,José Luis,Silva,Spain,15/09/1979,26,,Goalkeeping,,,
ply871,Juanvi,Peinado,Spain,26/06/1973,26,,Technique,,,
ply872,Andriy,Pyatov,Ukraine,28/06/1984,27,30,Goalkeeper,190,90,R
ply873,Oleksiy,Shevchenko,Ukraine,24/02/1992,27,1,Goalkeeper,188,81,R
ply874,Anatoliy,Trubin,Ukraine,01/08/2001,27,81,Goalkeeper,199,86,R
ply875,Valeriy,Bondar,Ukraine,27/02/1999,27,5,Defender,172,73,R
ply876,Marian,Farina,Ukraine,28/08/2003,27,28,Defender,,,
ply877,Yukhym,Konoplya,Ukraine,26/08/1999,27,26,Defender,180,74,R
ply878,Viktor,Kornienko,Ukraine,14/02/1999,27,99,Defender,175,70,L
ply879,Eduard,Kozik,Ukraine,19/04/2003,27,32,Defender,,,
ply880,Sergiy,Kryvtsov,Ukraine,15/03/1991,27,4,Defender,186,83,R
ply881,Lucas,Taylor,Brazil,10/04/1995,27,23,Defender,177,70,R
ply882,Mykola,Matvienko,Ukraine,02/05/1996,27,22,Defender,182,74,L
ply883,Bogdan,Mykhaylychenko,Ukraine,21/03/1997,27,15,Defender,179,73,L
ply884,Artem,Bondarenko,Ukraine,21/08/2000,27,21,Midfielder,182,73,L
ply885,Neven,Đurasek,Croatia,15/08/1998,27,17,Midfielder,180,74,R
ply886,Dmytro,Kryskiv,Ukraine,06/10/2000,27,16,Midfielder,180,67,R
ply887,Mykhaylo,Mudryk,Ukraine,05/01/2001,27,10,Midfielder,175,61,R
ply888,Yegor,Nazaryna,Ukraine,10/07/1997,27,29,Midfielder,183,69,R
ply889,Oleh,Ocheretko,Ukraine,25/03/2003,27,27,Midfielder,181,75,
ply890,Ivan,Petryak,Ukraine,13/03/1994,27,34,Midfielder,171,63,R
ply891,Taras,Stepanenko,Ukraine,08/08/1989,27,6,Midfielder,181,76,L
ply892,Georgiy,Sudakov,Ukraine,01/09/2002,27,8,Midfielder,177,68,
ply893,Dmytro,Topalov,Ukraine,12/03/1998,27,20,Midfielder,176,70,L
ply894,Andriy,Totovytskyy,Ukraine,20/01/1993,27,7,Midfielder,187,77,R
ply895,Oleksandr,Zubkov,Ukraine,03/08/1996,27,11,Midfielder,182,78,L
ply896,Danylo,Honcharuk,Ukraine,13/07/2002,27,,Forward,176,,R
ply897,Olarenwaju,Kayode,Nigeria,08/05/1993,27,,Forward,176,66,R
ply898,Andriy,Kulakov,Ukraine,28/04/1999,27,19,Forward,183,73,R
ply899,Marian,Shved,Ukraine,16/07/1997,27,9,Forward,171,63,L
ply900,Danylo,Sikan,Ukraine,16/04/2001,27,14,Forward,185,73,R
ply901,Denys,Svitiukha,Ukraine,08/02/2002,27,,Forward,186,,L
ply902,Lassina,Traoré,Burkina Faso,12/01/2001,27,2,Forward,182,90,R
ply903,Giorgio,Bianchi,Italy,08/12/1975,27,,Goalkeeping,185,77,
ply904,,Hèlton,Brazil,02/11/1990,28,77,Goalkeeper,196,92,R
ply905,Leo Brian,Kokubo,Japan,23/01/2001,28,45,Goalkeeper,191,84,R
ply906,Odisseas,Vlachodimos,Greece,26/04/1994,28,99,Goalkeeper,188,78,R
ply907,Álex,Grimaldo,Spain,20/09/1995,28,3,Defender,171,69,L
ply908,André,Almeida,Portugal,10/09/1990,28,34,Defender,186,80,R
ply909,António,Silva,Portugal,31/10/2003,28,66,Defender,182,,R
ply910,Alexander,Bah,Denmark,09/12/1997,28,6,Defender,183,76,R
ply911,John Anthony,Brooks,USA,28/01/1993,28,25,Defender,193,78,L
ply912,Diogo,Gonçalves,Portugal,06/02/1997,28,17,Defender,178,71,R
ply913,Gil,Dias,Portugal,28/09/1996,28,31,Defender,183,75,L
ply914,,Gilberto,Brazil,07/03/1993,28,2,Defender,181,75,R
ply915,João,Victor,Brazil,17/07/1998,28,38,Defender,187,,R
ply916,Lucas,Veríssimo,Brazil,02/07/1995,28,4,Defender,188,84,R
ply917,,Morato,Brazil,30/06/2001,28,91,Defender,190,88,L
ply918,Nicolás,Otamendi,Argentina,12/02/1988,28,30,Defender,183,80,R
ply919,Tomás,Tavares,Portugal,07/03/2001,28,,Defender,184,73,R
ply920,Fredrik,Aursnes,Norway,10/12/1995,28,8,Midfielder,179,71,R
ply921,,Chiquinho,Portugal,19/07/1995,28,22,Midfielder,174,68,R
ply922,Julian,Draxler,Germany,20/09/1993,28,93,Midfielder,185,72,R
ply923,Enzo,Fernández,Argentina,17/01/2001,28,13,Midfielder,180,77,R
ply924,,Florentino,Portugal,19/08/1999,28,61,Midfielder,184,73,R
ply925,João,Mário,Portugal,19/01/1993,28,20,Midfielder,179,73,R
ply926,Paulo,Bernardo,Portugal,24/01/2002,28,55,Midfielder,184,78,R
ply927,Mihailo,Ristić,Serbia,31/10/1995,28,23,Midfielder,180,79,L
ply928,David,Neres,Brazil,03/03/1997,28,7,Forward,175,66,L
ply929,Diego,Moreira,Portugal,06/08/2004,28,96,Forward,170,,L
ply930,Gonçalo,Ramos,Portugal,20/06/2001,28,88,Forward,185,79,R
ply931,Henrique,Araújo,Portugal,19/01/2002,28,39,Forward,180,69,R
ply932,Petar,Musa,Croatia,04/03/1998,28,33,Forward,190,81,R
ply933,Rafa,Silva,Portugal,17/05/1993,28,27,Forward,171,66,R
ply934,Rodrigo,Pinho,Brazil,30/05/1991,28,18,Forward,185,79,L
ply935,André,Paulo,Portugal,18/12/1996,29,22,Goalkeeper,188,79,R
ply936,Antonio,Adán,Spain,13/05/1987,29,1,Goalkeeper,190,86,L
ply937,Diego,Calai,Italy,18/07/2004,,,Goalkeeper,190,90,R
ply938,Franco,Israel,Uruguay,22/04/2000,29,12,Goalkeeper,186,79,R
ply939,Jesús,Alcantar,Mexico,30/07/2003,29,67,Defender,184,78,
ply940,Sebastián,Coates,Uruguay,07/10/1990,29,4,Defender,196,92,R
ply941,Flávio,Nazinho,Portugal,20/07/2003,29,71,Defender,179,72,L
ply942,Gonçalo,Inácio,Portugal,25/08/2001,29,25,Defender,186,77,L
ply943,José,Marsà,Spain,04/03/2002,29,63,Defender,185,80,L
ply944,Matheus,Reis,Brazil,18/02/1995,29,2,Defender,183,77,L
ply945,,Neto,Portugal,26/05/1988,29,13,Defender,187,71,R
ply946,Pedro,Porro,Spain,13/09/1999,29,24,Defender,176,71,R
ply947,Ricardo,Esgaio,Portugal,16/05/1993,29,47,Defender,173,68,R
ply948,Jerry St.,Juste,Netherlands,19/10/1996,29,3,Defender,184,74,R
ply949,Sotirios,Alexandropoulos,Greece,26/11/2001,29,6,Midfielder,179,,
ply950,Daniel,Bragança,Portugal,27/05/1999,29,68,Midfielder,169,60,L
ply951,Dário,Essugo,Portugal,14/03/2005,29,84,Midfielder,179,76,R
ply952,Eduardo,Henrique,Brazil,17/05/1995,29,,Midfielder,186,73,R
ply953,Abdul,Issahaku,Ghana,08/03/2004,29,18,Midfielder,177,,L
ply954,Mateus,Fernandes,Portugal,10/07/2004,29,82,Midfielder,,,
ply955,Hidemasa,Morita,Japan,10/05/1995,29,5,Midfielder,177,75,R
ply956,Manuel,Ugarte,Uruguay,11/04/2001,29,15,Midfielder,182,73,R
ply957,Arthur,Gomes,Brazil,03/07/1998,29,33,Forward,174,68,R
ply958,Marcus,Edwards,England,03/12/1998,29,10,Forward,168,65,L
ply959,Jovane,Cabral,Cape Verde,14/06/1998,29,,Forward,176,72,R
ply960,Nuno,Santos,Portugal,13/02/1995,29,11,Forward,176,73,L
ply961,,Paulinho,Portugal,09/11/1992,29,20,Forward,188,82,L
ply962,Pedro,Gonçalves,Portugal,28/06/1998,29,28,Forward,173,65,R
ply963,,Rochinha,Portugal,03/05/1995,29,16,Forward,169,68,R
ply964,Rodrigo,Ribeiro,Portugal,28/04/2005,29,91,Forward,185,,R
ply965,Tiago,Ferreira,Portugal,18/03/2002,29,59,Forward,174,64,L
ply966,,Trincão,Portugal,29/12/1999,29,17,Forward,183,77,L
ply967,Koen,Casteels,Belgium,25/06/1992,30,1,Goalkeeper,197,78,L
ply968,Niklas,Klinger,Germany,13/10/1995,30,30,Goalkeeper,187,85,R
ply969,Pavao,Pervan,Austria,13/11/1987,30,12,Goalkeeper,194,88,R
ply970,Philipp,Schulze,Germany,29/01/2003,30,35,Goalkeeper,189,82,
ply971,Ridle,Baku,Germany,08/04/1998,30,20,Defender,176,72,R
ply972,Sebastiaan,Bornauw,Belgium,22/03/1999,30,3,Defender,191,81,R
ply973,Kilian,Fischer,Germany,12/10/2000,30,2,Defender,182,77,
ply974,Maxence,Lacroix,France,06/04/2000,30,4,Defender,190,88,R
ply975,Paulo,Otávio,Brazil,23/11/1994,30,6,Defender,173,68,L
ply976,Jérôme,Roussillon,France,06/01/1993,30,15,Defender,175,80,L
ply977,Micky van de,Ven,Netherlands,19/04/2001,30,5,Defender,193,81,L
ply978,Maximilian,Arnold,Germany,27/05/1994,30,27,Midfielder,184,74,L
ply979,Bartol,Franjić,Croatia,14/01/2000,30,38,Midfielder,188,77,L
ply980,Yannick,Gerhardt,Germany,13/03/1994,30,31,Midfielder,184,81,L
ply981,Josuha,Guilavogui,France,19/09/1990,30,29,Midfielder,188,77,R
ply982,Felix,Nmecha,Germany,10/10/2000,30,22,Midfielder,188,74,R
ply983,Kevin,Paredes,USA,07/05/2003,30,40,Midfielder,175,61,L
ply984,Maximilian,Philipp,Germany,01/03/1994,30,17,Midfielder,183,79,R
ply985,Mattias,Svanberg,Sweden,05/01/1999,30,32,Midfielder,185,77,R
ply986,Patrick,Wimmer,Austria,30/05/2001,30,39,Midfielder,182,77,
ply987,Josip,Brekalo,Croatia,23/06/1998,30,14,Forward,175,70,R
ply988,Jakub,Kamiński,Poland,05/06/2002,30,16,Forward,179,64,R
ply989,Max,Kruse,Germany,19/03/1988,30,9,Forward,180,76,L
ply990,Omar,Marmoush,Egypt,07/02/1999,30,33,Forward,183,81,R
ply991,Lukas,Nmecha,Germany,14/12/1998,30,10,Forward,185,80,R
ply992,Dženan,Pejčinović,Germany,15/02/2005,30,18,Forward,188,,L
ply993,Luca,Waldschmidt,Germany,19/05/1996,30,7,Forward,181,75,L
ply994,Jonas,Wind,Denmark,07/02/1999,30,23,Forward,190,82,R
ply995,Pascal,Formann,Germany,16/11/1982,30,,Goalkeeping,188,75,
ply996,Christoph,Tebel,Germany,13/06/1988,30,,Athletic,,,
ply997,Michele,Putaro,Germany,25/02/1974,30,,Rehab,176,,
ply998,Alexander,Klitzpera,Germany,19/10/1977,30,,Game,184,79,R
ply999,Tim,Cezanne,Germany,15/08/1989,30,,Video,,,
ply1000,Martin,Raschick,Germany,08/07/1990,30,,Video,,,
ply1001,Aaron,Briggs,England,27/06/1987,30,,Chief,,,
ply1002,Iker,Álvarez,Andorra,25/07/2001,,13,Goalkeeper,190,77,R
ply1003,Filip,Jörgensen,Denmark,16/04/2002,,1,Goalkeeper,190,82,R
ply1004,Pepe,Reina,Spain,31/08/1982,31,1,Goalkeeper,188,92,R
ply1005,Gerónimo,Rulli,Argentina,20/05/1992,31,13,Goalkeeper,189,84,R
ply1006,Alberto,Moreno,Spain,05/07/1992,31,18,Defender,171,65,L
ply1007,Dani,Tasende,Spain,06/07/2000,31,36,Defender,163,,L
ply1008,De la,Fuente,Spain,26/02/1999,31,37,Defender,179,76,R
ply1009,Juan,Foyth,Argentina,12/01/1998,31,8,Defender,187,69,R
ply1010,Jorge,Cuenca,Spain,17/11/1999,31,5,Defender,190,75,L
ply1011,Kiko,Femenía,Spain,02/02/1991,31,2,Defender,171,61,R
ply1012,Aïssa,Mandi,Algeria,22/10/1991,31,23,Defender,184,78,R
ply1013,Johan,Mojica,Colombia,21/08/1992,31,12,Defender,185,66,L
ply1014,Pau,Torres,Spain,16/01/1997,31,4,Defender,191,80,L
ply1015,,Pedraza,Spain,09/04/1996,31,24,Defender,184,73,L
ply1016,Raúl,Albiol,Spain,04/09/1985,31,3,Defender,190,82,R
ply1017,Étienne,Capoue,France,11/07/1988,31,6,Midfielder,189,80,R
ply1018,Carlo,García,Spain,12/02/2001,31,28,Midfielder,182,75,R
ply1019,Francis,Coquelin,France,13/05/1991,31,19,Midfielder,177,73,R
ply1020,Dani,Parejo,Spain,16/04/1989,31,10,Midfielder,182,74,R
ply1021,Giovani Lo,Celso,Argentina,09/04/1996,31,17,Midfielder,177,68,L
ply1022,Manu,Morlanes,Spain,12/01/1999,31,20,Midfielder,178,75,R
ply1023,,Pacheco,Spain,03/01/2002,,20,Midfielder,170,,
ply1024,Rodrigo,Alonso,Spain,04/01/2003,31,40,Midfielder,,,
ply1025,,Trigueros,Spain,17/10/1991,31,14,Midfielder,178,75,R
ply1849,Percy,Tau,South Africa,13/05/1994,,23,Forward,175,70,L
ply1850,Colin,Dagba,France,09/09/1998,,2,Defender,170,62,R
ply1851,Adem,Büyük,Turkey,30/08/1987,,99,Forward,177,70,R
ply1852,Ömer,Bayram,Turkey,27/07/1991,,,Defender,175,70,L
ply1853,Krépin,Diatta,Senegal,25/02/1999,,27,Forward,175,68,R
ply1854,Daniel,Podence,Portugal,21/10/1995,,10,Forward,165,62,R
ply1855,Rúben,Semedo,Portugal,04/04/1994,,35,Defender,189,84,R
ply1856,Miloš,Vulić,Serbia,19/08/1996,,7,Midfielder,183,74,R
ply1857,Richmond,Boakye,Ghana,28/01/1993,,,Forward,186,81,R
ply1858,,Guilherme,Brazil,05/04/1991,,18,Midfielder,178,77,R
ply1859,Marin,Leovac,Croatia,07/08/1988,,4,Defender,180,71,L
ply1860,Petar,Stojanović,Slovenia,07/10/1995,,30,Defender,178,72,R
ply1861,Júnior,Moraes,Ukraine,04/04/1987,,18,Forward,176,70,R
